row_id,Lat,Lon
2626,65.0,13.9
2627,65.0,14.0
2628,65.0,14.1
2629,65.0,14.2
2630,65.0,14.3
2631,65.0,14.4
2632,65.0,14.5
2633,65.0,14.6
2634,65.0,14.7
2635,65.0,14.8
2636,65.0,14.9
2637,65.0,15.0
2638,65.0,15.1
2639,65.0,15.2
2640,65.0,15.3
2641,65.0,15.4
2642,65.0,15.5
2643,65.0,15.6
2644,65.0,15.7
2645,65.0,15.8
2646,65.0,15.9
2647,65.0,16.0
2648,65.0,16.1
2649,65.0,16.2
2650,65.0,16.3
2651,65.0,16.4
2652,65.0,16.5
2653,65.0,16.6
2654,65.0,16.7
2655,65.0,16.8
2656,65.0,16.9
2657,65.0,17.0
2658,65.0,17.1
2659,65.0,17.2
2660,65.0,17.3
2661,65.0,17.4
2662,65.0,17.5
2663,65.0,17.6
2664,65.0,17.7
2665,65.0,17.8
2666,65.0,17.9
2667,65.0,18.0
2668,65.0,18.1
2669,65.0,18.2
2670,65.0,18.3
2671,65.0,18.4
2672,65.0,18.5
2673,65.0,18.6
2674,65.0,18.7
2675,65.0,18.8
2676,65.0,18.9
2677,65.0,19.0
2678,65.0,19.1
2679,65.0,19.2
2680,65.0,19.3
2681,65.0,19.4
2682,65.0,19.5
2683,65.0,19.6
2684,65.0,19.7
2685,65.0,19.8
2686,65.0,19.9
2687,65.0,20.0
2688,65.0,20.1
2689,65.0,20.2
2690,65.0,20.3
2691,65.0,20.4
2692,65.0,20.5
2693,65.0,20.6
2694,65.0,20.7
2695,65.0,20.8
2696,65.0,20.9
2697,65.0,21.0
2698,65.0,21.1
2699,65.0,21.2
2700,64.9,13.7
2701,64.9,13.8
2702,64.9,13.9
2703,64.9,14.0
2704,64.9,14.1
2705,64.9,14.2
2706,64.9,14.3
2707,64.9,14.4
2708,64.9,14.5
2709,64.9,14.6
2710,64.9,14.7
2711,64.9,14.8
2712,64.9,14.9
2713,64.9,15.0
2714,64.9,15.1
2715,64.9,15.2
2716,64.9,15.3
2717,64.9,15.4
2718,64.9,15.5
2719,64.9,15.6
2720,64.9,15.7
2721,64.9,15.8
2722,64.9,15.9
2723,64.9,16.0
2724,64.9,16.1
2725,64.9,16.2
2726,64.9,16.3
2727,64.9,16.4
2728,64.9,16.5
2729,64.9,16.6
2730,64.9,16.7
2731,64.9,16.8
2732,64.9,16.9
2733,64.9,17.0
2734,64.9,17.1
2735,64.9,17.2
2736,64.9,17.3
2737,64.9,17.4
2738,64.9,17.5
2739,64.9,17.6
2740,64.9,17.7
2741,64.9,17.8
2742,64.9,17.9
2743,64.9,18.0
2744,64.9,18.1
2745,64.9,18.2
2746,64.9,18.3
2747,64.9,18.4
2748,64.9,18.5
2749,64.9,18.6
2750,64.9,18.7
2751,64.9,18.8
2752,64.9,18.9
2753,64.9,19.0
2754,64.9,19.1
2755,64.9,19.2
2756,64.9,19.3
2757,64.9,19.4
2758,64.9,19.5
2759,64.9,19.6
2760,64.9,19.7
2761,64.9,19.8
2762,64.9,19.9
2763,64.9,20.0
2764,64.9,20.1
2765,64.9,20.2
2766,64.9,20.3
2767,64.9,20.4
2768,64.9,20.5
2769,64.9,20.6
2770,64.9,20.7
2771,64.9,20.8
2772,64.9,20.9
2773,64.9,21.0
2774,64.9,21.1
2775,64.9,21.2
2776,64.8,13.6
2777,64.8,13.7
2778,64.8,13.8
2779,64.8,13.9
2780,64.8,14.0
2781,64.8,14.1
2782,64.8,14.2
2783,64.8,14.3
2784,64.8,14.4
2785,64.8,14.5
2786,64.8,14.6
2787,64.8,14.7
2788,64.8,14.8
2789,64.8,14.9
2790,64.8,15.0
2791,64.8,15.1
2792,64.8,15.2
2793,64.8,15.3
2794,64.8,15.4
2795,64.8,15.5
2796,64.8,15.6
2797,64.8,15.7
2798,64.8,15.8
2799,64.8,15.9
2800,64.8,16.0
2801,64.8,16.1
2802,64.8,16.2
2803,64.8,16.3
2804,64.8,16.4
2805,64.8,16.5
2806,64.8,16.6
2807,64.8,16.7
2808,64.8,16.8
2809,64.8,16.9
2810,64.8,17.0
2811,64.8,17.1
2812,64.8,17.2
2813,64.8,17.3
2814,64.8,17.4
2815,64.8,17.5
2816,64.8,17.6
2817,64.8,17.7
2818,64.8,17.8
2819,64.8,17.9
2820,64.8,18.0
2821,64.8,18.1
2822,64.8,18.2
2823,64.8,18.3
2824,64.8,18.4
2825,64.8,18.5
2826,64.8,18.6
2827,64.8,18.7
2828,64.8,18.8
2829,64.8,18.9
2830,64.8,19.0
2831,64.8,19.1
2832,64.8,19.2
2833,64.8,19.3
2834,64.8,19.4
2835,64.8,19.5
2836,64.8,19.6
2837,64.8,19.7
2838,64.8,19.8
2839,64.8,19.9
2840,64.8,20.0
2841,64.8,20.1
2842,64.8,20.2
2843,64.8,20.3
2844,64.8,20.4
2845,64.8,20.5
2846,64.8,20.6
2847,64.8,20.7
2848,64.8,20.8
2849,64.8,20.9
2850,64.8,21.0
2851,64.8,21.1
2852,64.8,21.2
2853,64.7,13.7
2854,64.7,13.8
2855,64.7,13.9
2856,64.7,14.0
2857,64.7,14.1
2858,64.7,14.2
2859,64.7,14.3
2860,64.7,14.4
2861,64.7,14.5
2862,64.7,14.6
2863,64.7,14.7
2864,64.7,14.8
2865,64.7,14.9
2866,64.7,15.0
2867,64.7,15.1
2868,64.7,15.2
2869,64.7,15.3
2870,64.7,15.4
2871,64.7,15.5
2872,64.7,15.6
2873,64.7,15.7
2874,64.7,15.8
2875,64.7,15.9
2876,64.7,16.0
2877,64.7,16.1
2878,64.7,16.2
2879,64.7,16.3
2880,64.7,16.4
2881,64.7,16.5
2882,64.7,16.6
2883,64.7,16.7
2884,64.7,16.8
2885,64.7,16.9
2886,64.7,17.0
2887,64.7,17.1
2888,64.7,17.2
2889,64.7,17.3
2890,64.7,17.4
2891,64.7,17.5
2892,64.7,17.6
2893,64.7,17.7
2894,64.7,17.8
2895,64.7,17.9
2896,64.7,18.0
2897,64.7,18.1
2898,64.7,18.2
2899,64.7,18.3
2900,64.7,18.4
2901,64.7,18.5
2902,64.7,18.6
2903,64.7,18.7
2904,64.7,18.8
2905,64.7,18.9
2906,64.7,19.0
2907,64.7,19.1
2908,64.7,19.2
2909,64.7,19.3
2910,64.7,19.4
2911,64.7,19.5
2912,64.7,19.6
2913,64.7,19.7
2914,64.7,19.8
2915,64.7,19.9
2916,64.7,20.0
2917,64.7,20.1
2918,64.7,20.2
2919,64.7,20.3
2920,64.7,20.4
2921,64.7,20.5
2922,64.7,20.6
2923,64.7,20.7
2924,64.7,20.8
2925,64.7,20.9
2926,64.7,21.0
2927,64.7,21.1
2928,64.7,21.2
2929,64.6,13.8
2930,64.6,13.9
2931,64.6,14.0
2932,64.6,14.1
2933,64.6,14.2
2934,64.6,14.3
2935,64.6,14.4
2936,64.6,14.5
2937,64.6,14.6
2938,64.6,14.7
2939,64.6,14.8
2940,64.6,14.9
2941,64.6,15.0
2942,64.6,15.1
2943,64.6,15.2
2944,64.6,15.3
2945,64.6,15.4
2946,64.6,15.5
2947,64.6,15.6
2948,64.6,15.7
2949,64.6,15.8
2950,64.6,15.9
2951,64.6,16.0
2952,64.6,16.1
2953,64.6,16.2
2954,64.6,16.3
2955,64.6,16.4
2956,64.6,16.5
2957,64.6,16.6
2958,64.6,16.7
2959,64.6,16.8
2960,64.6,16.9
2961,64.6,17.0
2962,64.6,17.1
2963,64.6,17.2
2964,64.6,17.3
2965,64.6,17.4
2966,64.6,17.5
2967,64.6,17.6
2968,64.6,17.7
2969,64.6,17.8
2970,64.6,17.9
2971,64.6,18.0
2972,64.6,18.1
2973,64.6,18.2
2974,64.6,18.3
2975,64.6,18.4
2976,64.6,18.5
2977,64.6,18.6
2978,64.6,18.7
2979,64.6,18.8
2980,64.6,18.9
2981,64.6,19.0
2982,64.6,19.1
2983,64.6,19.2
2984,64.6,19.3
2985,64.6,19.4
2986,64.6,19.5
2987,64.6,19.6
2988,64.6,19.7
2989,64.6,19.8
2990,64.6,19.9
2991,64.6,20.0
2992,64.6,20.1
2993,64.6,20.2
2994,64.6,20.3
2995,64.6,20.4
2996,64.6,20.5
2997,64.6,20.6
2998,64.6,20.7
2999,64.6,20.8
3000,64.6,20.9
3001,64.6,21.0
3002,64.6,21.1
3003,64.6,21.2
3004,64.6,21.3
3005,64.5,13.9
3006,64.5,14.0
3007,64.5,14.1
3008,64.5,14.2
3009,64.5,14.3
3010,64.5,14.4
3011,64.5,14.5
3012,64.5,14.6
3013,64.5,14.7
3014,64.5,14.8
3015,64.5,14.9
3016,64.5,15.0
3017,64.5,15.1
3018,64.5,15.2
3019,64.5,15.3
3020,64.5,15.4
3021,64.5,15.5
3022,64.5,15.6
3023,64.5,15.7
3024,64.5,15.8
3025,64.5,15.9
3026,64.5,16.0
3027,64.5,16.1
3028,64.5,16.2
3029,64.5,16.3
3030,64.5,16.4
3031,64.5,16.5
3032,64.5,16.6
3033,64.5,16.7
3034,64.5,16.8
3035,64.5,16.9
3036,64.5,17.0
3037,64.5,17.1
3038,64.5,17.2
3039,64.5,17.3
3040,64.5,17.4
3041,64.5,17.5
3042,64.5,17.6
3043,64.5,17.7
3044,64.5,17.8
3045,64.5,17.9
3046,64.5,18.0
3047,64.5,18.1
3048,64.5,18.2
3049,64.5,18.3
3050,64.5,18.4
3051,64.5,18.5
3052,64.5,18.6
3053,64.5,18.7
3054,64.5,18.8
3055,64.5,18.9
3056,64.5,19.0
3057,64.5,19.1
3058,64.5,19.2
3059,64.5,19.3
3060,64.5,19.4
3061,64.5,19.5
3062,64.5,19.6
3063,64.5,19.7
3064,64.5,19.8
3065,64.5,19.9
3066,64.5,20.0
3067,64.5,20.1
3068,64.5,20.2
3069,64.5,20.3
3070,64.5,20.4
3071,64.5,20.5
3072,64.5,20.6
3073,64.5,20.7
3074,64.5,20.8
3075,64.5,20.9
3076,64.5,21.0
3077,64.5,21.1
3078,64.5,21.2
3079,64.5,21.3
3080,64.4,13.9
3081,64.4,14.0
3082,64.4,14.1
3083,64.4,14.2
3084,64.4,14.3
3085,64.4,14.4
3086,64.4,14.5
3087,64.4,14.6
3088,64.4,14.7
3089,64.4,14.8
3090,64.4,14.9
3091,64.4,15.0
3092,64.4,15.1
3093,64.4,15.2
3094,64.4,15.3
3095,64.4,15.4
3096,64.4,15.5
3097,64.4,15.6
3098,64.4,15.7
3099,64.4,15.8
3100,64.4,15.9
3101,64.4,16.0
3102,64.4,16.1
3103,64.4,16.2
3104,64.4,16.3
3105,64.4,16.4
3106,64.4,16.5
3107,64.4,16.6
3108,64.4,16.7
3109,64.4,16.8
3110,64.4,16.9
3111,64.4,17.0
3112,64.4,17.1
3113,64.4,17.2
3114,64.4,17.3
3115,64.4,17.4
3116,64.4,17.5
3117,64.4,17.6
3118,64.4,17.7
3119,64.4,17.8
3120,64.4,17.9
3121,64.4,18.0
3122,64.4,18.1
3123,64.4,18.2
3124,64.4,18.3
3125,64.4,18.4
3126,64.4,18.5
3127,64.4,18.6
3128,64.4,18.7
3129,64.4,18.8
3130,64.4,18.9
3131,64.4,19.0
3132,64.4,19.1
3133,64.4,19.2
3134,64.4,19.3
3135,64.4,19.4
3136,64.4,19.5
3137,64.4,19.6
3138,64.4,19.7
3139,64.4,19.8
3140,64.4,19.9
3141,64.4,20.0
3142,64.4,20.1
3143,64.4,20.2
3144,64.4,20.3
3145,64.4,20.4
3146,64.4,20.5
3147,64.4,20.6
3148,64.4,20.7
3149,64.4,20.8
3150,64.4,20.9
3151,64.4,21.0
3152,64.4,21.1
3153,64.4,21.2
3154,64.4,21.3
3155,64.3,13.8
3156,64.3,13.9
3157,64.3,14.0
3158,64.3,14.1
3159,64.3,14.2
3160,64.3,14.3
3161,64.3,14.4
3162,64.3,14.5
3163,64.3,14.6
3164,64.3,14.7
3165,64.3,14.8
3166,64.3,14.9
3167,64.3,15.0
3168,64.3,15.1
3169,64.3,15.2
3170,64.3,15.3
3171,64.3,15.4
3172,64.3,15.5
3173,64.3,15.6
3174,64.3,15.7
3175,64.3,15.8
3176,64.3,15.9
3177,64.3,16.0
3178,64.3,16.1
3179,64.3,16.2
3180,64.3,16.3
3181,64.3,16.4
3182,64.3,16.5
3183,64.3,16.6
3184,64.3,16.7
3185,64.3,16.8
3186,64.3,16.9
3187,64.3,17.0
3188,64.3,17.1
3189,64.3,17.2
3190,64.3,17.3
3191,64.3,17.4
3192,64.3,17.5
3193,64.3,17.6
3194,64.3,17.7
3195,64.3,17.8
3196,64.3,17.9
3197,64.3,18.0
3198,64.3,18.1
3199,64.3,18.2
3200,64.3,18.3
3201,64.3,18.4
3202,64.3,18.5
3203,64.3,18.6
3204,64.3,18.7
3205,64.3,18.8
3206,64.3,18.9
3207,64.3,19.0
3208,64.3,19.1
3209,64.3,19.2
3210,64.3,19.3
3211,64.3,19.4
3212,64.3,19.5
3213,64.3,19.6
3214,64.3,19.7
3215,64.3,19.8
3216,64.3,19.9
3217,64.3,20.0
3218,64.3,20.1
3219,64.3,20.2
3220,64.3,20.3
3221,64.3,20.4
3222,64.3,20.5
3223,64.3,20.6
3224,64.3,20.7
3225,64.3,20.8
3226,64.3,20.9
3227,64.3,21.0
3228,64.3,21.1
3229,64.2,13.8
3230,64.2,13.9
3231,64.2,14.0
3232,64.2,14.1
3233,64.2,14.2
3234,64.2,14.3
3235,64.2,14.4
3236,64.2,14.5
3237,64.2,14.6
3238,64.2,14.7
3239,64.2,14.8
3240,64.2,14.9
3241,64.2,15.0
3242,64.2,15.1
3243,64.2,15.2
3244,64.2,15.3
3245,64.2,15.4
3246,64.2,15.5
3247,64.2,15.6
3248,64.2,15.7
3249,64.2,15.8
3250,64.2,15.9
3251,64.2,16.0
3252,64.2,16.1
3253,64.2,16.2
3254,64.2,16.3
3255,64.2,16.4
3256,64.2,16.5
3257,64.2,16.6
3258,64.2,16.7
3259,64.2,16.8
3260,64.2,16.9
3261,64.2,17.0
3262,64.2,17.1
3263,64.2,17.2
3264,64.2,17.3
3265,64.2,17.4
3266,64.2,17.5
3267,64.2,17.6
3268,64.2,17.7
3269,64.2,17.8
3270,64.2,17.9
3271,64.2,18.0
3272,64.2,18.1
3273,64.2,18.2
3274,64.2,18.3
3275,64.2,18.4
3276,64.2,18.5
3277,64.2,18.6
3278,64.2,18.7
3279,64.2,18.8
3280,64.2,18.9
3281,64.2,19.0
3282,64.2,19.1
3283,64.2,19.2
3284,64.2,19.3
3285,64.2,19.4
3286,64.2,19.5
3287,64.2,19.6
3288,64.2,19.7
3289,64.2,19.8
3290,64.2,19.9
3291,64.2,20.0
3292,64.2,20.1
3293,64.2,20.2
3294,64.2,20.3
3295,64.2,20.4
3296,64.2,20.5
3297,64.2,20.6
3298,64.2,20.7
3299,64.2,20.8
3300,64.2,20.9
3301,64.1,13.7
3302,64.1,13.8
3303,64.1,13.9
3304,64.1,14.0
3305,64.1,14.1
3306,64.1,14.2
3307,64.1,14.3
3308,64.1,14.4
3309,64.1,14.5
3310,64.1,14.6
3311,64.1,14.7
3312,64.1,14.8
3313,64.1,14.9
3314,64.1,15.0
3315,64.1,15.1
3316,64.1,15.2
3317,64.1,15.3
3318,64.1,15.4
3319,64.1,15.5
3320,64.1,15.6
3321,64.1,15.7
3322,64.1,15.8
3323,64.1,15.9
3324,64.1,16.0
3325,64.1,16.1
3326,64.1,16.2
3327,64.1,16.3
3328,64.1,16.4
3329,64.1,16.5
3330,64.1,16.6
3331,64.1,16.7
3332,64.1,16.8
3333,64.1,16.9
3334,64.1,17.0
3335,64.1,17.1
3336,64.1,17.2
3337,64.1,17.3
3338,64.1,17.4
3339,64.1,17.5
3340,64.1,17.6
3341,64.1,17.7
3342,64.1,17.8
3343,64.1,17.9
3344,64.1,18.0
3345,64.1,18.1
3346,64.1,18.2
3347,64.1,18.3
3348,64.1,18.4
3349,64.1,18.5
3350,64.1,18.6
3351,64.1,18.7
3352,64.1,18.8
3353,64.1,18.9
3354,64.1,19.0
3355,64.1,19.1
3356,64.1,19.2
3357,64.1,19.3
3358,64.1,19.4
3359,64.1,19.5
3360,64.1,19.6
3361,64.1,19.7
3362,64.1,19.8
3363,64.1,19.9
3364,64.1,20.0
3365,64.1,20.1
3366,64.1,20.2
3367,64.1,20.3
3368,64.1,20.4
3369,64.1,20.5
3370,64.1,20.6
3371,64.1,20.7
3372,64.0,12.6
3373,64.0,12.7
3374,64.0,12.8
3375,64.0,12.9
3376,64.0,13.0
3377,64.0,13.1
3378,64.0,13.2
3379,64.0,13.3
3380,64.0,13.4
3381,64.0,13.5
3382,64.0,13.6
3383,64.0,13.7
3384,64.0,13.8
3385,64.0,13.9
3386,64.0,14.0
3387,64.0,14.1
3388,64.0,14.2
3389,64.0,14.3
3390,64.0,14.4
3391,64.0,14.5
3392,64.0,14.6
3393,64.0,14.7
3394,64.0,14.8
3395,64.0,14.9
3396,64.0,15.0
3397,64.0,15.1
3398,64.0,15.2
3399,64.0,15.3
3400,64.0,15.4
3401,64.0,15.5
3402,64.0,15.6
3403,64.0,15.7
3404,64.0,15.8
3405,64.0,15.9
3406,64.0,16.0
3407,64.0,16.1
3408,64.0,16.2
3409,64.0,16.3
3410,64.0,16.4
3411,64.0,16.5
3412,64.0,16.6
3413,64.0,16.7
3414,64.0,16.8
3415,64.0,16.9
3416,64.0,17.0
3417,64.0,17.1
3418,64.0,17.2
3419,64.0,17.3
3420,64.0,17.4
3421,64.0,17.5
3422,64.0,17.6
3423,64.0,17.7
3424,64.0,17.8
3425,64.0,17.9
3426,64.0,18.0
3427,64.0,18.1
3428,64.0,18.2
3429,64.0,18.3
3430,64.0,18.4
3431,64.0,18.5
3432,64.0,18.6
3433,64.0,18.7
3434,64.0,18.8
3435,64.0,18.9
3436,64.0,19.0
3437,64.0,19.1
3438,64.0,19.2
3439,64.0,19.3
3440,64.0,19.4
3441,64.0,19.5
3442,64.0,19.6
3443,64.0,19.7
3444,64.0,19.8
3445,64.0,19.9
3446,64.0,20.0
3447,64.0,20.1
3448,64.0,20.2
3449,64.0,20.3
3450,64.0,20.4
3451,64.0,20.5
3452,63.9,12.5
3453,63.9,12.6
3454,63.9,12.7
3455,63.9,12.8
3456,63.9,12.9
3457,63.9,13.0
3458,63.9,13.1
3459,63.9,13.2
3460,63.9,13.3
3461,63.9,13.4
3462,63.9,13.5
3463,63.9,13.6
3464,63.9,13.7
3465,63.9,13.8
3466,63.9,13.9
3467,63.9,14.0
3468,63.9,14.1
3469,63.9,14.2
3470,63.9,14.3
3471,63.9,14.4
3472,63.9,14.5
3473,63.9,14.6
3474,63.9,14.7
3475,63.9,14.8
3476,63.9,14.9
3477,63.9,15.0
3478,63.9,15.1
3479,63.9,15.2
3480,63.9,15.3
3481,63.9,15.4
3482,63.9,15.5
3483,63.9,15.6
3484,63.9,15.7
3485,63.9,15.8
3486,63.9,15.9
3487,63.9,16.0
3488,63.9,16.1
3489,63.9,16.2
3490,63.9,16.3
3491,63.9,16.4
3492,63.9,16.5
3493,63.9,16.6
3494,63.9,16.7
3495,63.9,16.8
3496,63.9,16.9
3497,63.9,17.0
3498,63.9,17.1
3499,63.9,17.2
3500,63.9,17.3
3501,63.9,17.4
3502,63.9,17.5
3503,63.9,17.6
3504,63.9,17.7
3505,63.9,17.8
3506,63.9,17.9
3507,63.9,18.0
3508,63.9,18.1
3509,63.9,18.2
3510,63.9,18.3
3511,63.9,18.4
3512,63.9,18.5
3513,63.9,18.6
3514,63.9,18.7
3515,63.9,18.8
3516,63.9,18.9
3517,63.9,19.0
3518,63.9,19.1
3519,63.9,19.2
3520,63.9,19.3
3521,63.9,19.4
3522,63.9,19.5
3523,63.9,19.6
3524,63.9,19.7
3525,63.9,19.8
3526,63.9,19.9
3527,63.9,20.0
3528,63.9,20.1
3529,63.9,20.2
3530,63.9,20.3
3531,63.8,12.4
3532,63.8,12.5
3533,63.8,12.6
3534,63.8,12.7
3535,63.8,12.8
3536,63.8,12.9
3537,63.8,13.0
3538,63.8,13.1
3539,63.8,13.2
3540,63.8,13.3
3541,63.8,13.4
3542,63.8,13.5
3543,63.8,13.6
3544,63.8,13.7
3545,63.8,13.8
3546,63.8,13.9
3547,63.8,14.0
3548,63.8,14.1
3549,63.8,14.2
3550,63.8,14.3
3551,63.8,14.4
3552,63.8,14.5
3553,63.8,14.6
3554,63.8,14.7
3555,63.8,14.8
3556,63.8,14.9
3557,63.8,15.0
3558,63.8,15.1
3559,63.8,15.2
3560,63.8,15.3
3561,63.8,15.4
3562,63.8,15.5
3563,63.8,15.6
3564,63.8,15.7
3565,63.8,15.8
3566,63.8,15.9
3567,63.8,16.0
3568,63.8,16.1
3569,63.8,16.2
3570,63.8,16.3
3571,63.8,16.4
3572,63.8,16.5
3573,63.8,16.6
3574,63.8,16.7
3575,63.8,16.8
3576,63.8,16.9
3577,63.8,17.0
3578,63.8,17.1
3579,63.8,17.2
3580,63.8,17.3
3581,63.8,17.4
3582,63.8,17.5
3583,63.8,17.6
3584,63.8,17.7
3585,63.8,17.8
3586,63.8,17.9
3587,63.8,18.0
3588,63.8,18.1
3589,63.8,18.2
3590,63.8,18.3
3591,63.8,18.4
3592,63.8,18.5
3593,63.8,18.6
3594,63.8,18.7
3595,63.8,18.8
3596,63.8,18.9
3597,63.8,19.0
3598,63.8,19.1
3599,63.8,19.2
3600,63.8,19.3
3601,63.8,19.4
3602,63.8,19.5
3603,63.8,19.6
3604,63.8,19.7
3605,63.8,19.8
3606,63.8,19.9
3607,63.8,20.0
3608,63.8,20.1
3609,63.7,12.4
3610,63.7,12.5
3611,63.7,12.6
3612,63.7,12.7
3613,63.7,12.8
3614,63.7,12.9
3615,63.7,13.0
3616,63.7,13.1
3617,63.7,13.2
3618,63.7,13.3
3619,63.7,13.4
3620,63.7,13.5
3621,63.7,13.6
3622,63.7,13.7
3623,63.7,13.8
3624,63.7,13.9
3625,63.7,14.0
3626,63.7,14.1
3627,63.7,14.2
3628,63.7,14.3
3629,63.7,14.4
3630,63.7,14.5
3631,63.7,14.6
3632,63.7,14.7
3633,63.7,14.8
3634,63.7,14.9
3635,63.7,15.0
3636,63.7,15.1
3637,63.7,15.2
3638,63.7,15.3
3639,63.7,15.4
3640,63.7,15.5
3641,63.7,15.6
3642,63.7,15.7
3643,63.7,15.8
3644,63.7,15.9
3645,63.7,16.0
3646,63.7,16.1
3647,63.7,16.2
3648,63.7,16.3
3649,63.7,16.4
3650,63.7,16.5
3651,63.7,16.6
3652,63.7,16.7
3653,63.7,16.8
3654,63.7,16.9
3655,63.7,17.0
3656,63.7,17.1
3657,63.7,17.2
3658,63.7,17.3
3659,63.7,17.4
3660,63.7,17.5
3661,63.7,17.6
3662,63.7,17.7
3663,63.7,17.8
3664,63.7,17.9
3665,63.7,18.0
3666,63.7,18.1
3667,63.7,18.2
3668,63.7,18.3
3669,63.7,18.4
3670,63.7,18.5
3671,63.7,18.6
3672,63.7,18.7
3673,63.7,18.8
3674,63.7,18.9
3675,63.7,19.0
3676,63.7,19.1
3677,63.7,19.2
3678,63.7,19.3
3679,63.7,19.4
3680,63.7,19.5
3681,63.7,19.6
3682,63.7,19.7
3683,63.7,19.8
3684,63.7,19.9
3685,63.6,12.3
3686,63.6,12.4
3687,63.6,12.5
3688,63.6,12.6
3689,63.6,12.7
3690,63.6,12.8
3691,63.6,12.9
3692,63.6,13.0
3693,63.6,13.1
3694,63.6,13.2
3695,63.6,13.3
3696,63.6,13.4
3697,63.6,13.5
3698,63.6,13.6
3699,63.6,13.7
3700,63.6,13.8
3701,63.6,13.9
3702,63.6,14.0
3703,63.6,14.1
3704,63.6,14.2
3705,63.6,14.3
3706,63.6,14.4
3707,63.6,14.5
3708,63.6,14.6
3709,63.6,14.7
3710,63.6,14.8
3711,63.6,14.9
3712,63.6,15.0
3713,63.6,15.1
3714,63.6,15.2
3715,63.6,15.3
3716,63.6,15.4
3717,63.6,15.5
3718,63.6,15.6
3719,63.6,15.7
3720,63.6,15.8
3721,63.6,15.9
3722,63.6,16.0
3723,63.6,16.1
3724,63.6,16.2
3725,63.6,16.3
3726,63.6,16.4
3727,63.6,16.5
3728,63.6,16.6
3729,63.6,16.7
3730,63.6,16.8
3731,63.6,16.9
3732,63.6,17.0
3733,63.6,17.1
3734,63.6,17.2
3735,63.6,17.3
3736,63.6,17.4
3737,63.6,17.5
3738,63.6,17.6
3739,63.6,17.7
3740,63.6,17.8
3741,63.6,17.9
3742,63.6,18.0
3743,63.6,18.1
3744,63.6,18.2
3745,63.6,18.3
3746,63.6,18.4
3747,63.6,18.5
3748,63.6,18.6
3749,63.6,18.7
3750,63.6,18.8
3751,63.6,18.9
3752,63.6,19.0
3753,63.6,19.1
3754,63.6,19.2
3755,63.6,19.3
3756,63.6,19.4
3757,63.6,19.5
3758,63.6,19.6
3759,63.6,19.7
3760,63.5,12.2
3761,63.5,12.3
3762,63.5,12.4
3763,63.5,12.5
3764,63.5,12.6
3765,63.5,12.7
3766,63.5,12.8
3767,63.5,12.9
3768,63.5,13.0
3769,63.5,13.1
3770,63.5,13.2
3771,63.5,13.3
3772,63.5,13.4
3773,63.5,13.5
3774,63.5,13.6
3775,63.5,13.7
3776,63.5,13.8
3777,63.5,13.9
3778,63.5,14.0
3779,63.5,14.1
3780,63.5,14.2
3781,63.5,14.3
3782,63.5,14.4
3783,63.5,14.5
3784,63.5,14.6
3785,63.5,14.7
3786,63.5,14.8
3787,63.5,14.9
3788,63.5,15.0
3789,63.5,15.1
3790,63.5,15.2
3791,63.5,15.3
3792,63.5,15.4
3793,63.5,15.5
3794,63.5,15.6
3795,63.5,15.7
3796,63.5,15.8
3797,63.5,15.9
3798,63.5,16.0
3799,63.5,16.1
3800,63.5,16.2
3801,63.5,16.3
3802,63.5,16.4
3803,63.5,16.5
3804,63.5,16.6
3805,63.5,16.7
3806,63.5,16.8
3807,63.5,16.9
3808,63.5,17.0
3809,63.5,17.1
3810,63.5,17.2
3811,63.5,17.3
3812,63.5,17.4
3813,63.5,17.5
3814,63.5,17.6
3815,63.5,17.7
3816,63.5,17.8
3817,63.5,17.9
3818,63.5,18.0
3819,63.5,18.1
3820,63.5,18.2
3821,63.5,18.3
3822,63.5,18.4
3823,63.5,18.5
3824,63.5,18.6
3825,63.5,18.7
3826,63.5,18.8
3827,63.5,18.9
3828,63.5,19.0
3829,63.5,19.1
3830,63.5,19.2
3831,63.5,19.3
3832,63.5,19.4
3833,63.5,19.5
3834,63.4,12.2
3835,63.4,12.3
3836,63.4,12.4
3837,63.4,12.5
3838,63.4,12.6
3839,63.4,12.7
3840,63.4,12.8
3841,63.4,12.9
3842,63.4,13.0
3843,63.4,13.1
3844,63.4,13.2
3845,63.4,13.3
3846,63.4,13.4
3847,63.4,13.5
3848,63.4,13.6
3849,63.4,13.7
3850,63.4,13.8
3851,63.4,13.9
3852,63.4,14.0
3853,63.4,14.1
3854,63.4,14.2
3855,63.4,14.3
3856,63.4,14.4
3857,63.4,14.5
3858,63.4,14.6
3859,63.4,14.7
3860,63.4,14.8
3861,63.4,14.9
3862,63.4,15.0
3863,63.4,15.1
3864,63.4,15.2
3865,63.4,15.3
3866,63.4,15.4
3867,63.4,15.5
3868,63.4,15.6
3869,63.4,15.7
3870,63.4,15.8
3871,63.4,15.9
3872,63.4,16.0
3873,63.4,16.1
3874,63.4,16.2
3875,63.4,16.3
3876,63.4,16.4
3877,63.4,16.5
3878,63.4,16.6
3879,63.4,16.7
3880,63.4,16.8
3881,63.4,16.9
3882,63.4,17.0
3883,63.4,17.1
3884,63.4,17.2
3885,63.4,17.3
3886,63.4,17.4
3887,63.4,17.5
3888,63.4,17.6
3889,63.4,17.7
3890,63.4,17.8
3891,63.4,17.9
3892,63.4,18.0
3893,63.4,18.1
3894,63.4,18.2
3895,63.4,18.3
3896,63.4,18.4
