row_id,Month,NDVI,Lat,Lon,NDVI_lag1,NDVI_lag2
7666,2025-12-01,0.0205,56.6,13.2,0.73995,0.7964
7667,2025-12-01,-0.1008,56.6,13.3,0.3715,0.7391000000000001
7668,2025-12-01,0.028900000000000002,56.6,13.4,0.38365,0.7242000000000001
7669,2025-12-01,-0.0359,56.6,13.5,0.5680000000000001,0.6565000000000001
7670,2025-12-01,-0.0356,56.6,13.6,0.4798,0.754
7671,2025-12-01,0.012700000000000001,56.6,13.7,0.54125,0.738
7672,2025-12-01,0.0342,56.6,13.8,0.6377,0.6939000000000001
7673,2025-12-01,-0.0346,56.6,13.9,0.652,0.7435
7674,2025-12-01,-0.0334,56.6,14.0,0.5101,0.747
7675,2025-12-01,0.0188,56.6,14.1,0.3113,0.7371000000000001
7676,2025-12-01,0.02,56.6,14.2,0.35365,0.7675000000000001
7677,2025-12-01,0.018500000000000003,56.6,14.3,0.5745,0.7569
7678,2025-12-01,-0.040400000000000005,56.6,14.4,0.5528000000000001,0.6731
7679,2025-12-01,0.0244,56.6,14.5,0.36325,0.6847000000000001
7680,2025-12-01,-0.003,56.6,14.6,0.43505000000000005,0.6007
7681,2025-12-01,-0.0257,56.6,14.7,0.35005000000000003,0.43510000000000004
7682,2025-12-01,-0.031200000000000002,56.6,14.8,0.31105,0.6289
7683,2025-12-01,0.0592,56.6,14.9,0.5934,0.7268
7684,2025-12-01,-0.030000000000000002,56.6,15.0,0.4102,0.7107
7685,2025-12-01,0.1245,56.6,15.1,0.6355000000000001,0.7928000000000001
7686,2025-12-01,0.0908,56.6,15.2,0.3355,0.6095
7687,2025-12-01,0.061700000000000005,56.6,15.3,0.5897,0.7472000000000001
7688,2025-12-01,0.0999,56.6,15.4,0.41355000000000003,0.7148
7689,2025-12-01,0.0825,56.6,15.5,0.6655,0.7402000000000001
7690,2025-12-01,0.1343,56.6,15.6,0.60755,0.6633
7691,2025-12-01,0.07730000000000001,56.6,15.7,0.3896,0.7102
7692,2025-12-01,0.1605,56.6,15.8,0.2482,0.6259
7693,2025-12-01,0.19770000000000001,56.6,15.9,0.6454500000000001,0.7806000000000001
7694,2025-12-01,0.0369,56.6,16.0,0.58265,0.6960000000000001
7695,2025-12-01,0.0806,56.6,16.1,0.6112500000000001,0.5631
7622,2025-12-01,0.1148,56.7,12.6,0.24105000000000001,0.777
7623,2025-12-01,0.1148,56.7,12.7,0.24105000000000001,0.777
7624,2025-12-01,0.17500000000000002,56.7,12.8,0.57985,0.6125
7625,2025-12-01,0.0361,56.7,12.9,0.54045,0.7893
7626,2025-12-01,0.0059,56.7,13.0,0.61765,0.7093
7627,2025-12-01,0.006900000000000001,56.7,13.1,0.57525,0.8379000000000001
7628,2025-12-01,0.031100000000000003,56.7,13.2,0.31170000000000003,0.6282
7629,2025-12-01,0.005,56.7,13.3,0.44885,0.6771
7630,2025-12-01,-0.0176,56.7,13.4,0.5255500000000001,0.7348
7631,2025-12-01,0.0028,56.7,13.5,0.61645,0.7481
7632,2025-12-01,0.0432,56.7,13.6,0.6292,0.7928000000000001
7633,2025-12-01,0.0444,56.7,13.7,0.648,0.7897000000000001
7634,2025-12-01,0.019100000000000002,56.7,13.8,0.32725000000000004,0.6597000000000001
7635,2025-12-01,0.0088,56.7,13.9,0.26695,0.6487
7636,2025-12-01,-0.0012000000000000001,56.7,14.0,0.3663,0.8005
7637,2025-12-01,0.0092,56.7,14.1,0.37915000000000004,0.6534
7638,2025-12-01,-0.1297,56.7,14.2,0.3809,0.6024
7639,2025-12-01,0.0013000000000000002,56.7,14.3,0.3704,0.562
7640,2025-12-01,0.0551,56.7,14.4,0.6047,0.7552
7641,2025-12-01,0.059000000000000004,56.7,14.5,0.5267000000000001,0.6976
7642,2025-12-01,0.0057,56.7,14.6,0.23685,0.16
7643,2025-12-01,-0.0492,56.7,14.7,0.33965,0.7239
7644,2025-12-01,0.019200000000000002,56.7,14.8,0.35395000000000004,0.7474000000000001
7645,2025-12-01,-0.026500000000000003,56.7,14.9,0.442,0.6356
7646,2025-12-01,0.0061,56.7,15.0,0.6263500000000001,0.7962
7647,2025-12-01,0.011000000000000001,56.7,15.1,0.44215000000000004,0.77
7648,2025-12-01,0.028800000000000003,56.7,15.2,0.41895000000000004,0.8159000000000001
7649,2025-12-01,0.0748,56.7,15.3,0.4183,0.6746
7650,2025-12-01,0.0339,56.7,15.4,0.6752,0.7574000000000001
7651,2025-12-01,0.0723,56.7,15.5,0.45365,0.7614000000000001
7652,2025-12-01,0.1426,56.7,15.6,0.53,0.7226
7653,2025-12-01,0.2614,56.7,15.7,0.615,0.7533000000000001
7654,2025-12-01,0.058600000000000006,56.7,15.8,0.42815000000000003,0.7275
7655,2025-12-01,0.1125,56.7,15.9,0.37560000000000004,0.6749
7656,2025-12-01,0.18330000000000002,56.7,16.0,0.49520000000000003,0.6746
7657,2025-12-01,0.1149,56.7,16.1,0.42085,0.6077
7658,2025-12-01,0.265,56.7,16.2,0.6351,0.7527
7580,2025-12-01,0.021500000000000002,56.8,12.4,0.24200000000000002,0.6327
7581,2025-12-01,0.05825,56.8,12.5,0.5017,0.73075
7582,2025-12-01,0.073425,56.8,12.6,0.5648124999999999,0.7241000000000001
7583,2025-12-01,0.07690000000000001,56.8,12.7,0.58845,0.7671
7584,2025-12-01,-0.0224,56.8,12.8,0.41435,0.6085
7585,2025-12-01,-0.016900000000000002,56.8,12.9,0.61965,0.6880000000000001
7586,2025-12-01,0.0492,56.8,13.0,0.6041000000000001,0.671
7587,2025-12-01,0.0327,56.8,13.1,0.4727,0.758
7588,2025-12-01,0.0099,56.8,13.2,0.6948500000000001,0.7805000000000001
7589,2025-12-01,-0.009600000000000001,56.8,13.3,0.36160000000000003,0.7785000000000001
7590,2025-12-01,-0.0412,56.8,13.4,0.38425000000000004,0.6999000000000001
7591,2025-12-01,0.0253,56.8,13.5,0.58665,0.7769
7592,2025-12-01,0.0574,56.8,13.6,0.5820000000000001,0.6873
